ID,experimental_replicate,concentration,growth
21,2,0.1,11.11
22,2,0.1,14.30
22,2,0.1,15.10
22,2,0.1,14.34
23,2,0.1,13.38
23,2,0.1,10.87
23,2,0.1,10.82
24,2,0.1,25.08
24,2,0.1,17.10
24,2,0.1,17.44
25,2,0.1,11.40
25,2,0.1,11.26
25,2,0.1,11.29
26,2,0.1,13.31
26,2,0.1,15.32
26,2,0.1,15.15
27,2,0.1,14.62
27,2,0.1,14.86
27,2,0.1,14.40
28,2,0.1,17.78
28,2,0.1,18.43
28,2,0.1,18.81
29,2,0.1,9.37
29,2,0.1,427.71
29,2,0.1,8.58
30,2,0.1,32.72
30,2,0.1,32.29
30,2,0.1,33.43
31,2,0.1,39.54
31,2,0.1,40.58
31,2,0.1,39.63
32,2,0.1,27.26
32,2,0.1,27.06
32,2,0.1,27.15
33,2,0.1,20.59
33,2,0.1,20.91
33,2,0.1,21.50
34,2,0.1,15.60
34,2,0.1,14.75
34,2,0.1,14.16
35,2,0.1,35.14
35,2,0.1,31.98
35,2,0.1,31.54
1,2,0.5,16.18
1,2,0.5,13.68
1,2,0.5,16.23
2,2,0.5,11.46
2,2,0.5,11.77
2,2,0.5,11.95
3,2,0.5,5.00
3,2,0.5,5.00
3,2,0.5,5.00
4,2,0.5,10.57
4,2,0.5,10.89
4,2,0.5,10.86
5,2,0.5,5.00
5,2,0.5,5.00
5,2,0.5,5.00
6,2,0.5,11.19
6,2,0.5,10.59
6,2,0.5,10.94
7,2,0.5,9.31
7,2,0.5,9.88
7,2,0.5,9.64
8,2,0.5,11.82
8,2,0.5,12.00
8,2,0.5,11.48
9,2,0.5,11.38
9,2,0.5,10.45
9,2,0.5,10.80
10,2,0.5,12.17
10,2,0.5,11.37
10,2,0.5,11.19
11,2,0.5,10.25
11,2,0.5,9.35
11,2,0.5,9.90
12,2,0.5,12.27
12,2,0.5,11.57
12,2,0.5,10.69
13,2,0.5,10.06
13,2,0.5,9.97
13,2,0.5,9.22
14,2,0.5,70.96
14,2,0.5,70.24
14,2,0.5,68.16
15,2,0.5,5.00
15,2,0.5,5.00
15,2,0.5,5.00
16,2,0.5,5.00
16,2,0.5,5.00
16,2,0.5,5.00
17,2,0.5,5.00
17,2,0.5,5.00
17,2,0.5,5.00
18,2,0.5,5.00
18,2,0.5,5.00
18,2,0.5,5.00
19,2,0.5,5.00
19,2,0.5,5.00
19,2,0.5,5.00
20,2,0.5,5.00
20,2,0.5,5.00
20,2,0.5,5.00
21,2,0.5,5.00
21,2,0.5,5.00
21,2,0.5,5.00
22,2,0.5,5.00
22,2,0.5,5.00
22,2,0.5,5.00
23,2,0.5,5.00
23,2,0.5,5.00
23,2,0.5,5.00
24,2,0.5,5.00
24,2,0.5,5.00
24,2,0.5,5.00
25,2,0.5,5.00
25,2,0.5,5.00
25,2,0.5,5.00
26,2,0.5,5.00
26,2,0.5,5.00
26,2,0.5,5.00
27,2,0.5,5.00
27,2,0.5,5.00
27,2,0.5,5.00
28,2,0.5,5.00
28,2,0.5,5.00
28,2,0.5,5.00
29,2,0.5,5.00
29,2,0.5,5.00
29,2,0.5,5.00
30,2,0.5,15.21
30,2,0.5,15.49
30,2,0.5,15.18
31,2,0.5,17.69
31,2,0.5,16.76
31,2,0.5,16.87
32,2,0.5,11.38
32,2,0.5,9.82
32,2,0.5,9.72
33,2,0.5,9.18
33,2,0.5,9.57
33,2,0.5,9.63
34,2,0.5,5.00
34,2,0.5,5.00
34,2,0.5,5.00
35,2,0.5,20.09
35,2,0.5,20.56
35,2,0.5,21.47
1,2,1,14.55
1,2,1,13.68
1,2,1,12.52
2,2,1,8.21
2,2,1,8.70
2,2,1,8.81
3,2,1,5.00
3,2,1,5.00
3,2,1,5.00
4,2,1,5.00
4,2,1,5.00
4,2,1,5.00
5,2,1,5.00
5,2,1,5.00
5,2,1,5.00
6,2,1,8.90
6,2,1,9.22
6,2,1,9.38
7,2,1,5.00
7,2,1,5.00
7,2,1,5.00
8,2,1,10.59
8,2,1,9.89
8,2,1,9.40
9,2,1,5.00
9,2,1,5.00
9,2,1,5.00
10,2,1,9.94
10,2,1,10.55
10,2,1,13.19
11,2,1,5.00
11,2,1,5.00
11,2,1,5.00
12,2,1,5.00
12,2,1,5.00
12,2,1,5.00
13,2,1,5.00
13,2,1,5.00
13,2,1,5.00
14,2,1,28.41
14,2,1,24.53
14,2,1,25.20
15,2,1,5.00
15,2,1,5.00
15,2,1,5.00
16,2,1,5.00
16,2,1,5.00
16,2,1,5.00
17,2,1,5.00
17,2,1,5.00
17,2,1,5.00
18,2,1,5.00
18,2,1,5.00
18,2,1,5.00
19,2,1,5.00
19,2,1,5.00
19,2,1,5.00
20,2,1,5.00
20,2,1,5.00
20,2,1,5.00
21,2,1,5.00
21,2,1,5.00
21,2,1,5.00
22,2,1,5.00
22,2,1,5.00
22,2,1,5.00
23,2,1,5.00
23,2,1,5.00
23,2,1,5.00
24,2,1,5.00
24,2,1,5.00
24,2,1,5.00
25,2,1,5.00
25,2,1,5.00
25,2,1,5.00
26,2,1,5.00
26,2,1,5.00
26,2,1,5.00
27,2,1,5.00
27,2,1,5.00
27,2,1,5.00
28,2,1,5.00
28,2,1,5.00
28,2,1,5.00
29,2,1,5.00
29,2,1,5.00
29,2,1,5.00
30,2,1,11.76
30,2,1,11.50
30,2,1,12.07
31,2,1,5.00
31,2,1,5.00
31,2,1,5.00
32,2,1,5.00
32,2,1,5.00
32,2,1,5.00
33,2,1,5.00
33,2,1,5.00
33,2,1,5.00
34,2,1,5.00
34,2,1,5.00
34,2,1,5.00
35,2,1,16.22
35,2,1,17.98
35,2,1,17.10
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
