"","ID","Estimate.10","SE.10","EC50","SE.50","Estimate.90","SE.90"
"1","1",0.0144956963267864,0.00331771089431417,0.111473411537638,0.0113930198556503,0.857242122055032,0.198934273238733
"2","2",0.009851334964131,0.00235986828515515,0.078390407507479,0.00746736960057686,0.623779011835751,0.142462063312121
"3","3",0.0133532971521594,0.00271535692442923,0.0468690649690525,0.00279179912946999,0.164506879914526,0.0203199483847922
"4","4",0.0183898409429761,0.00404143499516745,0.0753382376603807,0.00402729796863826,0.308640519043741,0.0692295121450201
"5","5",0.0380113565599342,0.00206173773270284,0.0674213604508845,0.00184893911829626,0.119586361983182,0.00601484056101267
"6","6",0.0164055355758953,0.00333419238789511,0.0709078307763363,0.00349433793520337,0.306477069410223,0.0601875623870886
"7","7",0.0490725584687591,0.00411594719478581,0.0842708490489137,0.00281570711788585,0.144715829396706,0.00968361919504893
"8","8",0.0380190614425188,0.00340288307638762,0.0744380713736401,0.00283920992917163,0.145743378705038,0.0120594298794329
"9","9",0.0238044147677604,0.00311963396703277,0.0592426725294695,0.0022721402262242,0.147438795814772,0.0164159747798245
"10","10",0.0111831909357591,0.00216226530883457,0.0587246535989871,0.00345689346789315,0.308372177505609,0.0515802346701643
"11","11",0.0193664839168258,0.00267468654299234,0.106950205975523,0.00641109212710209,0.590625877538311,0.0833355385325501
"12","12",0.0144173026243143,0.0023324118011862,0.0467195384425809,0.00231601817532504,0.151395536957567,0.0166041842823317
"13","13",0.0231026185278906,0.00239478853953553,0.0561677917583302,0.00178121877406287,0.136556850782888,0.0115209833046239
"14","14",0.450236741736519,0.0113315062520618,0.768784838395136,0.00924976905612911,1.31270967683955,0.0267466462325696
"15","15",0.0180735442542682,0.00382686887999563,0.0495272880433209,0.00314949144754787,0.135720599480469,0.019562644834066
"16","16",0.0129902871232007,0.00178877737761271,0.0407730798995419,0.00194241581227708,0.127975927608659,0.0107145325378931
"17","17",0.0120852025779357,0.00170314631044944,0.0392067152818149,0.00198029124809137,0.127194104796865,0.010766326257383
"18","18",0.0221881759380806,0.00250631779296802,0.0521992802057586,0.0016779726913451,0.122802562121518,0.0101379570636119
"19","19",0.036705018757387,0.00142896609546191,0.0652897536240839,0.00132318083444736,0.116135397082059,0.00469862471816149
"20","20",0.0152345788512026,0.00261477564083469,0.0458299153371695,0.00252095534572676,0.137869327424586,0.015109846495317
"21","21",0.010628717182176,0.00152856572681283,0.0383892420586919,0.00195387185646457,0.138655858518114,0.0105977722327733
"22","22",0.00982351352296042,0.00140466342410551,0.0344109922582251,0.0019514969985492,0.120538988970495,0.0107743750628204
"23","23",0.00570615564680556,0.000929876281193255,0.0354071772358003,0.00223871037719422,0.219704522169704,0.0236295990724738
"24","24",0.0108610599139721,0.0020383201834691,0.0369590051287031,0.00271663938061155,0.125767473057235,0.0151340399100823
"25","25",0.0113952720301455,0.00218703603362281,0.0433827204784173,0.00250384334573164,0.165161518841289,0.0179367498151478
"26","26",0.0309126897381441,0.00192326423756176,0.0650359471837817,0.00167060638452584,0.136826476826198,0.00863245225543078
"27","27",0.0258858185790592,0.00187804681882139,0.0573923281625053,0.00144547076202479,0.127246481383337,0.00799775009950882
"28","28",0.0416762949044276,0.00144937870905503,0.0730002884875243,0.00127514191157768,0.127867463542101,0.00387688794257923
"29","29",0.0559319579526076,0.00536134961447278,0.0779648170086984,0.00379175125868355,0.108676915911835,0.00487635151856219
"30","30",0.0454188676347948,0.00692579734358096,0.0890375499952233,0.00409227126781846,0.174546080120205,0.0269572135298942
"31","31",0.0175714621754702,0.00210617973929223,0.114532799722857,0.0063711652723161,0.746537885200496,0.08763376048448
"32","32",0.016950340762058,0.00347424303703599,0.08101416573407,0.00490340091720629,0.387207262775434,0.0841753482562738
"33","33",0.0450135599713023,0.00576799048584905,0.0882343183482757,0.00358818841308246,0.172954437270641,0.0220013172371882
"34","34",0.0532299103379223,0.00403059587581162,0.0789654945682414,0.00278296415728557,0.117143712864093,0.00465334487255681
"35","35",0.00995503644914859,0.00245096441305946,0.113134929033027,0.0130175707683242,1.2857323258121,0.29147735104899
