"","ID","Estimate.10","SE.10","EC50","SE.50","Estimate.90","SE.90"
"1","1",1.77848324245927,0.507821129783451,15.2723776710476,2.01837760926755,131.148561964848,34.5583414314865
"2","2",3.06556912325862,0.591675576516802,15.592685774679,1.36369677485838,79.3105096940154,13.3809204945418
"3","3",2.11267478419687,0.401137989119528,16.5442353765061,1.24126276501895,129.55696079711,19.5269246822088
"4","4",1.40068577940945,0.580883562306703,8.43052055868957,1.39994898646155,50.7420564521284,16.6325578727789
"5","8",0.998334410574635,0.411411395384384,23.537201260066,4.02395193528579,554.924118901174,227.277507288974
"6","10",1.02763523222661,0.458054339261855,44.2281954705449,8.41746576047325,1903.52881376236,1006.63472928038
"7","12",1.85065236647801,0.331667891096851,10.1663588591815,0.788234156659419,55.8477941756043,8.48454916666019
"8","13",2.45076091540575,0.694844728165918,9.51204694761363,1.22517522889985,36.9187530961688,11.8814165132115
"9","41",3.71674353524301,0.652119486056113,15.238923250716,1.06152991389952,62.480711848747,8.9131024652908
"10","42",6.9442784167821,0.65580049621947,18.9250476944674,0.775388171282326,51.5759030300851,4.31188840028234
"11","43",2.47620053763747,0.486767097608342,22.7756336359805,1.82969356435837,209.486057221894,36.6856738122053
"12","44",5.66598169033254,1.19143883242547,8.38369217505081,0.614875225977537,12.4049632221602,1.38396670031404
"13","46",1.43407368398531,0.253110605165225,13.8842229024325,0.986692468548585,134.422413406762,18.8345955937854
"14","47",3.58263166015683,0.778624821863602,18.9585169119028,1.65946358164345,100.324397703551,16.6783998501474
"15","48",1.9572379681695,0.719852626074073,31.1893645362754,4.87334411019063,497.014913871951,192.375577556727
"16","50",1.52044949637986,0.434178939205633,8.89061387845326,1.00281813250629,51.9866100938865,12.2043195722735
"17","52",3.22779249280058,0.495027462374135,10.0766314677815,0.740130242649552,31.4575679706673,5.41601446570894
"18","53",3.06092502245211,0.381047565679304,13.7605478629381,0.796644181706513,61.8612596190028,6.89131211057919
"19","54",1.86873083260966,0.595256033295786,10.2428797984121,1.40006768950613,56.1432308676602,16.1918259259863
"20","56",1.31204548387632,0.365746073447612,6.04057442309781,0.729687135571773,27.810422587776,7.96658501515269
"21","57",8.89329614384062,0.729038855904696,17.9955491494876,0.66289453553629,36.41392167244,2.44737101966469
"22","59",4.14992629881919,0.452560917713364,20.3710338467772,0.892068874451766,99.9967204488955,8.65858817862767
"23","60",1.81655777805185,0.595466597139967,10.3180391367626,1.39653866677148,58.6064109350481,15.9154552627034
"24","61",0.824540059503814,0.346585775747175,6.19786728117275,1.20477580232536,46.5878623994909,18.9795490983843
"25","62",1.68176004938059,0.3214573017713,8.10764202924093,0.63518022437116,39.0863484350961,6.46219281082763
"26","63",0.645061318153343,0.202161386430601,5.11053501313818,0.631941912513425,40.4885045584188,9.00646953171406
"27","64",3.41740853509534,0.499190705772997,18.5199366353581,1.11651791420197,100.364954747241,12.0923009391797
"28","66",1.32779951998989,0.308882191853037,9.04028425495219,0.931617539729506,61.5505113384575,12.4394604041892
"29","67",4.63807005010007,0.809803035855688,7.69953078551428,0.547077743519941,12.7817764019763,1.75340088301304
"30","69",2.48813899996975,0.475354306998141,13.9990344657118,1.21623587406565,78.7628689452519,13.4511892644689
"31","71",1.75890094789894,0.195995788918395,10.2545398068408,0.495530959312874,59.7848257320539,5.31772018466385
"32","73",0.780207812938235,0.136165380445647,6.63836376915813,0.51237759094312,56.4822253775097,7.70412187712823
"33","74",1.36029768337576,0.674877032533469,9.72710734563264,1.94071483821923,69.5558174286212,30.4185003065942
"34","76",2.03559209947,0.463662131582929,16.5569624810585,1.63240619198138,134.669910867975,25.8364983593036
"35","77",11.5221475881697,2.99524131385163,44.4151935300183,3.75947203496812,171.210219380843,50.308047471678
"36","78",1.6698593190742,0.63473594514839,12.9179168986136,2.21255967645233,99.9321170911594,34.6489786247584
"37","79",2.72482980742466,0.467650139453503,14.8413376360755,1.12236464388162,80.8363525045886,11.9557620897497
"38","80",1.32591350903709,0.275962587036496,9.81101030096887,0.854047413362608,72.595929123326,10.2950864930723
