"","ID","Estimate.10","SE.10","EC50","SE.50","Estimate.90","SE.90"
"1","1",0.0706967798014819,0.0112736974287488,0.32885113416652,0.0239839116771043,1.52967460111019,0.187428695113475
"2","2",0.0380385953856944,0.0107490234419233,0.239851539969937,0.0303358330280189,1.51237869439274,0.359077138757028
"3","3",0.0446532399623141,0.00485109473535487,0.204080652038584,0.0119007090095879,0.932718713617287,0.0966940801699553
"4","4",0.0328436221477025,0.00645049004817549,0.238789188324509,0.0214254920400546,1.73611412907655,0.285289013828746
"5","5",0.0486537742152155,0.00868156975718051,0.231645050748567,0.0203616028475865,1.10288318638855,0.16511753821627
"6","6",0.0276405750270231,0.00834705187094585,0.13378616679547,0.019446131958994,0.647553041437323,0.217111158747338
"7","7",0.0253300693312888,0.00436396831861933,0.134177077975211,0.0113856789724627,0.710755585328276,0.135487114405825
"8","8",0.028092296752379,0.00615034426906302,0.128015168589295,0.0142305572749901,0.583358617253603,0.166672027826034
"9","9",0.0205209167604698,0.00583512413571069,0.138627765748147,0.0190928542674685,0.936491174377878,0.280727708452913
"10","10",0.0682729201568123,0.0187785911479713,0.489333886458375,0.0475933946655247,3.50721269701785,0.812855796318721
"11","11",0.0306900892687516,0.00763573323009185,0.139494764173067,0.0174761554245739,0.634041467305614,0.179370499303899
"12","12",0.0236869915839324,0.00607953569250858,0.136292961135025,0.0162567122830778,0.784218257060299,0.203181009051457
"13","13",0.0255321994065346,0.00747729234048919,0.22183203854489,0.0285080376898669,1.92734877796651,0.505647614335334
"14","14",0.0227018035813704,0.0108249632066108,0.229564428321603,0.0399058241769205,2.32139382942557,0.834284875076345
"15","15",0.0339848274676067,0.00767642802745125,0.195540658401149,0.0223060364306944,1.12509469481346,0.240437094149477
"16","16",0.0300197940279422,0.00838428443438403,0.219696518835882,0.0272148877801606,1.60782450218276,0.376476604103041
"17","17",0.018434391287058,0.00447955730529047,0.139036669341219,0.0155862733756912,1.04864842676259,0.236937993357171
"18","18",0.0990187695541338,0.016471388282494,0.394360214037264,0.0257683176050109,1.5706110984392,0.175312087322538
"19","19",0.16034443968045,0.0283839266320553,0.516501339824254,0.0262252416121487,1.66375357057532,0.200387500646388
"20","20",0.0435574509713469,0.0106106500103589,0.258342446545506,0.0268087856334249,1.5322480585703,0.259873915773137
"21","21",0.0579077517817507,0.00998045690132593,0.236323008514578,0.0207515155835177,0.964440211111456,0.139845543758604
"22","22",0.0539506872230062,0.0125308872348382,0.252745701621062,0.0279462547196512,1.18405145468995,0.224502067046279
"23","23",0.0238546944093156,0.00484008711931331,0.127543914184297,0.0121923874967765,0.68193915068971,0.15714713857727
"24","24",0.0101919825619861,0.00491244566459766,0.106616868105364,0.0202745781229066,1.11530376896381,0.416274355079835
"25","25",0.00910506333099553,0.00526437058081527,0.113626162201418,0.0272890074656096,1.41799175549626,0.65306428289166
"26","26",0.0224015493827233,0.00428055723376199,0.175196491316378,0.0165711326878164,1.37016462768605,0.237651521860517
"27","27",0.0052601160183223,0.00251539338404445,0.0507969990005535,0.00867807561003624,0.490547185361365,0.154136001778019
"28","28",0.0581864727863419,0.0119993870301829,0.305653559802243,0.0295234791081981,1.6055982455378,0.282048186777675
"29","29",0.0206942075712968,0.00749747017571413,0.166424199859313,0.0243945681866965,1.3383945339965,0.386789585868271
"30","30",0.0023934574589485,0.00143914342896258,0.13595721247876,0.0303871216957893,7.72287117779624,3.39499246295031
"31","31",0.0011921682361912,0.000937645890952061,0.0675875036816664,0.0214589860816658,3.83173323633717,2.00267919525157
"32","32",0.00161965822944018,0.00113871387359412,0.0299329818140237,0.00913268990007823,0.553192879826483,0.256906658531858
"33","33",0.0200418674508376,0.00936468465484534,0.202824030040475,0.0372850217732161,2.05258253816763,0.777294336387339
"34","34",0.00872366029050634,0.0024281821670849,0.109150198719836,0.0128147028742276,1.36568429808588,0.315194295764686
"35","35",0.0036217762930987,0.00173968584009004,0.0648982346798286,0.0130791951656772,1.1629047527269,0.404949128495933
"36","36",0.0675571998883886,0.00783932769539393,0.240213096867613,0.0147413040677658,0.854125570658043,0.0837180513651848
"37","37",0.0273608241902898,0.00629854585805067,0.155181504524414,0.0171168695495949,0.880137936597945,0.191415132359136
"38","38",0.0421840752462978,0.0148236406074283,0.255123636908035,0.0404948774369764,1.54295358447843,0.43928328023778
"39","39",0.046083308085809,0.00705217809531497,0.215516126425717,0.018774784938167,1.00789640932589,0.151584891860647
"40","40",0.0596159898997802,0.0139270820731161,0.344360871101854,0.0351220057110881,1.98913764151831,0.368183111657316
"41","41",0.00290913121851151,0.000977256208506016,0.0715715239230363,0.010229081071117,1.76082914516546,0.45333565996256
"42","42",0.0078552987562444,0.00286238441286713,0.128583453342221,0.017772991137976,2.10478366087198,0.551659642410486
"43","43",0.0254508998782544,0.00813193704797798,0.221576350724384,0.0308187845825101,1.9290508168744,0.493690181524092
"44","44",0.0236840949577052,0.0052396691356318,0.142724951848865,0.0139205910984552,0.860088254021869,0.173448819565391
"45","45",0.0261994699179889,0.00759831526616494,0.149722984160779,0.0198833624119402,0.855626928948556,0.231591327601939
"46","46",0.0436888126582279,0.00834534185657329,0.208663828716114,0.0204309841008406,0.996607386771538,0.18453636897974
"47","47",0.0328335686241718,0.00365426190362367,0.1478167758361,0.00956536098530086,0.665471349419331,0.096168815240742
"48","48",0.0419574188494043,0.00704379505635789,0.24474131182134,0.0193994804006344,1.42759758237322,0.198303398461089
"49","49",0.0358680782878497,0.00309419826727842,0.173886308794825,0.00798545470654943,0.8429904759222,0.0757740351940185
