"","ID","Estimate.10","SE.10","EC50","SE.50","Estimate.90","SE.90"
"1","CAM 1",0.000667174415414201,0.000204940956191283,0.0145648900932621,0.00196183643367251,0.317961868032819,0.0774687046851928
"2","CAM 2",0.00118405910231626,0.000211612071473452,0.0180284654698637,0.00155923141378027,0.274501134751006,0.0381529090187011
"3","CAM 3",0.000587724649023308,0.000184328297466404,0.0190603962956265,0.00265905893279572,0.618144410907502,0.14615596468702
"4","CHI 1-3",0.00207428365478652,0.000495350315323984,0.0349209627582605,0.00381480740305216,0.587901098844325,0.109069782050761
"5","CHI 10-1",0.00217645785109499,0.000595351378511524,0.0389580576966192,0.00492324819596412,0.697339605602531,0.119920329002485
"6","CHI 11-2",0.00187036522337677,0.000280499747320012,0.0252955499697217,0.00177460184689516,0.342106899910955,0.0364777548180242
"7","CHI 12-3",0.000231428042061431,7.22529132318195e-05,0.018773259401946,0.00244557536214006,1.52287192785049,0.341694275028985
"8","CHI 13-5",0.00172128948010447,0.000455029867363674,0.0332850431212223,0.00400528511448864,0.643641937272739,0.129479852525459
"9","CHI 14-1",0.00188342832945414,0.00046806058995276,0.0421091581885689,0.0048309263626952,0.94146465550076,0.174548196474919
"10","CHI 15-2",0.000415446127041753,9.07857606124541e-05,0.0216281028117655,0.00199329661851895,1.12595785780256,0.182747440095458
"11","CHI 16-3",0.000337178073344888,0.000132908222665303,0.0175814580730406,0.00294965635985139,0.916749019020311,0.265002025643276
"12","CHI 17-4",0.00317127308170354,0.000334932342271694,0.0221614939963388,0.00121718495299765,0.154868976431994,0.0125578461278535
"13","CHI 18-5",0.000657187609071627,0.000122277430959335,0.00968687610487101,0.00072094521582758,0.142783533006164,0.0212805628474114
"14","CHI 19-3",0.000422570670760546,0.000152592808730623,0.0217486084022002,0.00310127996083332,1.11934405334128,0.322381610798063
"15","CHI 2-2",0.00135976095887081,0.000259859427621985,0.0212811032232532,0.00174153763384345,0.333062477962929,0.0521310454784257
"16","CHI 20-3",0.00132902179398508,0.000151279871272646,0.0133732235567958,0.000719959774405703,0.134567475950696,0.0122739374438925
"17","CHI 3-3",0.00206362399044391,0.000223294967932532,0.0240485400734455,0.00121535143084957,0.280250802637601,0.0222668487709279
"18","CHI 4-1",0.000863019002891607,0.000188378179082666,0.0224314732602959,0.00213840641052904,0.583035820696251,0.0980114950220718
"19","CHI 5-1",0.000864989883295758,0.00021851192841866,0.0311004629691071,0.00357932407609141,1.11820821904582,0.215873320992724
"20","CHI 6-1",0.000237086466281961,6.88679349680877e-05,0.0189497389370232,0.00229217816902554,1.51460609039687,0.315788316202
"21","CHI 7-5",0.000735970194965361,0.000224999321810219,0.0171124476761551,0.00231042008926418,0.397890930193076,0.0938496159940089
"22","CHI 8-2",0.00167398303966476,0.000333726960121305,0.0232498177716228,0.00220078086036396,0.322914876438606,0.04814338980821
"23","CHI 9-1",0.0007367738456592,0.00013675330617593,0.0278060162344113,0.00229199978296158,1.04940551755957,0.143435592799479
"24","COL 1-3",0.00191245086214959,0.00046380129327537,0.0416599589326637,0.0045953514009724,0.907501579580703,0.148222000963061
"25","COL 2-3",0.000830477779990271,0.000190921764947181,0.0362078475258726,0.00378056413756253,1.57861926477094,0.259319870220595
"26","COL 3-1",0.00114152369510805,0.00028510438359141,0.0421096829230995,0.00474899731708132,1.55338465901589,0.249199554852689
"27","COL 4-3",0.00358418219232773,0.000338327557714111,0.0253563733436893,0.00118723453778605,0.179384203883619,0.0111928452085188
"28","COL 5-2",0.00436576136247252,0.000708616333129459,0.0446827100160444,0.00322225426465733,0.457318760374751,0.0531010297730311
"29","GRO 10-2",0.00279119275356581,0.000399853979785261,0.0373973869120393,0.00250861790665627,0.501063405980139,0.050248801297784
"30","GRO 12-1",0.00271765097193376,0.000605351594373081,0.0551042663006219,0.00554327349599949,1.11731793224692,0.1631444842625
"31","GRO 13-2",0.00277508302800058,0.00142156643538501,0.0589522930246161,0.0133668169634196,1.25234914335668,0.393206879352669
"32","GRO 15-1",0.00115208831190676,0.000329610513897672,0.0309933868012746,0.00403133840367717,0.833781590773715,0.187130570338817
"33","GRO 16-2",0.00125254377832612,0.000386273227680089,0.0418399035862258,0.00586036215437463,1.3976178417046,0.323312860097732
"34","GRO 18-1",0.000629262630312154,0.000169943179699323,0.0549395864816646,0.00627227212965772,4.79665884700481,0.951520343864104
"35","GRO 2-1",0.000925611048438433,0.000237422473864648,0.0252843997455476,0.00290968622896296,0.690679818019878,0.141513244911396
"36","GRO 4-2",0.000683849535992655,0.000137636654026085,0.0200831455701589,0.00179068025652878,0.589797484335098,0.0844447902833966
"37","GRO 5-2",0.00242009066581584,0.000624193834543037,0.033398260842363,0.00382874969344732,0.460909933272474,0.0955998751016754
"38","GRO 8-2",0.00227135236769753,0.000188592913516207,0.0180646250318678,0.000757098791215831,0.143672413925272,0.0094935223606359
"39","MICH 10-1",0.000495338501005836,0.000141675605409048,0.0381420665138024,0.0045661708962477,2.93701627268862,0.647296837034173
"40","MICH 11-2",0.00228376572899852,0.000339222752787521,0.0481424094710745,0.00324326652957688,1.01485522803469,0.106286923762997
"41","MICH 14-1",0.00214086557010392,0.000441437014507393,0.0476014261636557,0.00438816486592453,1.05840170651349,0.158891802841148
"42","MICH 15-2",0.00218255361556166,0.000387914612481416,0.026509672692228,0.00221487279188365,0.321991057281866,0.0412045326557222
"43","MICH 2-2",0.00273966242739345,0.000145487308075976,0.0154097078405214,0.000432929200087016,0.0866745820053995,0.00417937006884857
"44","MICH 3-1",0.00068368233039463,8.18886503296459e-05,0.0107940134419575,0.000568935758435884,0.170416465374947,0.0150457808930421
"45","MICH 6-1",0.00351135083769009,0.000748318589755232,0.0459369337950854,0.00428012099542442,0.600965834528296,0.0838918802943678
"46","MICH 7-1",0.00174380711792297,0.000305980012287322,0.0412246903783362,0.00327861525105955,0.974577451440795,0.124916627587249
"47","MICH 8-1",0.000102746051544663,4.1046469324368e-05,0.0288173838058871,0.00441008443716159,8.08246737398773,2.38658951398135
"48","MICH 9-2",0.00235144577413278,0.000202941825426391,0.0179610251662356,0.000772484690681481,0.137191522156672,0.0090286984787045
"49","NAY 10-2",0.00167119306533183,0.000301686529891497,0.0209388970616345,0.00177057196240142,0.262349945827874,0.0369612780148386
"50","NAY 13-3",0.000791809600585647,0.000145335602597274,0.0127034890079774,0.00104947933300061,0.203809896793929,0.0295153115959942
"51","NAY 14-3",0.0012659301592032,0.000202391498768462,0.0174300991531853,0.00135891025713255,0.239988244439246,0.0283150024229102
"52","NAY 15-2",0.000405150681716404,0.000118401452426403,0.0273725700413358,0.0034830001235165,1.84933069220971,0.398231602338398
"53","NAY 17-3",0.000347506249850228,0.00012241041382884,0.0212765376483685,0.00318395573732561,1.30268464091667,0.349454145473314
"54","NAY 18-3",0.00106154124371007,0.000222839463426879,0.0109963821822134,0.00104493794102515,0.113910243067604,0.0215315308528851
"55","NAY 19-3",0.000844455141623296,0.000224219623623266,0.0383689219039847,0.00462272802403446,1.7433420622487,0.351507259704828
"56","NAY 2-2",0.000586562154336352,0.000239401442870674,0.0397426122887345,0.00681549164004662,2.69276703219921,0.906041499395493
"57","NAY 20-1",0.000740934484724467,0.000148051661275801,0.025505475628878,0.00226154215753602,0.877984896731059,0.12970617297457
"58","NAY 21-3",0.00107977202166223,0.000240229451171925,0.0200824430413824,0.00197092157257677,0.373508954130441,0.066822319998197
"59","NAY 22-3",0.00139722992142576,0.00016949556393365,0.0161543355075786,0.000953376878790824,0.1867713764855,0.0171853516278741
"60","NAY 3-1",0.000290104129909606,9.37413960818913e-05,0.00883649196633145,0.00111736952957543,0.269157113672841,0.0621615327824664
"61","NAY 4-1",0.000808493881504417,0.000315707374140756,0.0143535687857871,0.00248534159520924,0.254825598067555,0.0811882182632465
"62","NAY 7-2",0.003770919587353,0.00047863155741621,0.0226915073631077,0.00148239463901998,0.136546138012826,0.0128998361304102
"63","NAY 8-3",0.000603158467608019,0.00015192949852585,0.0169424196560596,0.00190811988621865,0.475904093563318,0.0877291964345463
"64","NAY 9-1",0.00121314538011021,0.000138268181058734,0.0150994180125365,0.000829526228760929,0.187934956564398,0.0165381853219859
"65","OAX 12-3",0.000888402059536653,0.000175194546224975,0.0235026063984331,0.00205004027019834,0.621759598134836,0.0931141575389188
"66","OAX 13-2",0.00083582657048982,0.000210322483020881,0.0200628816681501,0.00209041878596808,0.481582226554852,0.0992486359260952
"67","OAX 2-1",0.000384609646490136,7.40232385483984e-05,0.0464877047251071,0.00377333272071944,5.61896122557126,0.790378278535837
"68","OAX 3-2",0.000779455650643723,0.000159511038410142,0.0206395512865751,0.00183962406659447,0.546523816921918,0.0879986426387625
"69","OAX 4-1",0.000522368880866588,0.000126844322197311,0.039327046603511,0.004062840782238,2.96077475363569,0.529251814798532
"70","OAX 5-2",0.00178294835302346,0.000341568084730088,0.0273986962176195,0.00234828519306478,0.421037745233847,0.065387001877049
"71","OAX 6-3",0.000532592765766488,0.000164099091243059,0.0363899016893027,0.00479804924004963,2.48637426205243,0.587407354600814
"72","OAX 9-2",0.000593902298116026,0.000232530579138814,0.0250772492048323,0.00436629674508763,1.05887522186083,0.274939293204934
"73","SIN 1-3",0.00212752266412308,0.000444804726014972,0.0430087613725609,0.00424072234876936,0.869440117369709,0.150168372012012
"74","SIN 13-3",0.00304008822620358,0.000456726776754254,0.0379110250701692,0.00254252087563329,0.472764510412191,0.0464338103763817
"75","SIN 14-2",0.00176743907113301,0.000303335582339059,0.040901375247225,0.0032194541693464,0.946523432936155,0.121469102731591
"76","SIN 16-2",0.00172730397888273,0.000316753388257289,0.0187995194513385,0.0017455714370811,0.204608995244633,0.0297013039649507
"77","SIN 17-1",0.00409937454231172,0.000707950392976426,0.0521015902081695,0.00409657205661048,0.662192652611151,0.0769771251433186
"78","SIN 18-2",0.00257735546916513,0.000318418759903406,0.0181811769636249,0.00116283934069901,0.128253630411997,0.0136215553259492
"79","SIN 19-1",0.00122607519106624,0.000324127707841826,0.0288403565245418,0.00342419678944917,0.678397353215626,0.135696775908747
"80","SIN 2-1",0.00487902673205655,0.000866826594869711,0.0803173966085288,0.00620771401005062,1.32216619261125,0.156915727302324
"81","SIN 20-3",0.00224368636421843,0.000417972951737027,0.0350921940958345,0.00308622012882783,0.548856607634058,0.0709399569798013
"82","SIN 22-3",0.00266395818651148,0.000398554847894293,0.0498650197316098,0.00345799874266622,0.933393101071903,0.10818796062873
"83","SIN 23-2",0.00166921778820221,0.00024528090681382,0.0143427194479215,0.00107329110501567,0.123239521298981,0.0161937008379835
"84","SIN 24-1",0.00164421157780254,0.000228470116192441,0.0187976190779546,0.00120308303657056,0.214905726106204,0.023939619784235
"85","SIN 3-4",0.00479782943115889,0.000500517771522574,0.0813828805061305,0.00369439360583918,1.38045200116156,0.094987021498063
"86","SIN 4-1",0.00227126680582562,0.000348916318978666,0.0384644359924312,0.00269230973399475,0.651404243843569,0.0762109025231426
"87","SIN 5-1",0.00629833574951717,0.000761421793464709,0.0558582545794378,0.00282354979411443,0.495391914427628,0.0414490765727492
"88","TAB 1",0.00249050656481018,0.000527655400556993,0.039076894979784,0.00376671109767999,0.613129771604299,0.0846985734135446
"89","TAB 2",0.00284974828517668,0.000478793417871418,0.0337289730722562,0.00257309098584263,0.399208460068766,0.0501890891157419
"90","VER 1-3",0.000304942184841626,5.10730857989293e-05,0.00708702943983616,0.000477149419764516,0.164706586290086,0.0181885468445567
"91","VER 10-1",0.000341141818606224,5.87651971836424e-05,0.00673218584675338,0.00045628912633433,0.132854794702087,0.0154331886644986
"92","VER 11-1",0.00261042380954654,0.000655123303469754,0.0446836487630677,0.00528521143631048,0.764867551192016,0.127313038865489
"93","VER 12-1",0.0016285988809625,0.00023632608681179,0.0200641841601357,0.00140507194699156,0.247188850930514,0.0247292562585261
"94","VER 2-1",0.000204512421152744,4.4125205094223e-05,0.0066445047088247,0.000584300985889382,0.215876583812089,0.0289903984984528
"95","VER 3-3",0.0034238672748054,0.000320262210369492,0.024368074603179,0.00109315201890931,0.173430513570316,0.0109772986174652
"96","VER 4-3",0.00118293780965252,0.000234317173264635,0.0305311108633934,0.00279297355654316,0.787994705171042,0.104448965007594
"97","VER 5-1",0.000667679593727334,6.94976590653019e-05,0.00913176411613927,0.000399545587449535,0.1248939111757,0.00990463425353093
"98","VER 6-2",0.000898612770635885,0.000170780798964403,0.0148885928098314,0.001338868724253,0.246680442455878,0.034849811265059
"99","VER 7-1",0.000440366337205583,7.53489201938657e-05,0.0654707000680924,0.00465700898103759,9.73374258033948,1.19959087519286
"100","VER 8-1",0.00212665091556934,0.000380379418015318,0.0409383108388798,0.00330261071638832,0.788067887433262,0.111545377306103
"101","VER 9-1",0.00480322621765866,0.000661832053980787,0.0263766843525862,0.00171983992817857,0.144846285789784,0.0126015687864734
