ID,experimental_replicate,concentration,growth
1,1,2.5,67.64
1,1,2.5,67.87
2,1,2.5,61.97
2,1,2.5,59.85
2,1,2.5,59.91
3,1,2.5,71.28
3,1,2.5,75.02
3,1,2.5,73.29
4,1,2.5,47.16
4,1,2.5,49.63
4,1,2.5,48.89
8,1,2.5,74.57
8,1,2.5,71.11
8,1,2.5,73.69
10,1,2.5,57.13
10,1,2.5,56.09
10,1,2.5,59.61
12,1,2.5,54.99
12,1,2.5,56.79
12,1,2.5,55.89
13,1,2.5,53.61
13,1,2.5,51.37
13,1,2.5,52.49
41,1,2.5,57.24
41,1,2.5,59.78
41,1,2.5,58.51
42,1,2.5,84
42,1,2.5,84
42,1,2.5,84
43,1,2.5,84
43,1,2.5,84
43,1,2.5,82.92
44,1,2.5,84
44,1,2.5,84
44,1,2.5,84
46,1,2.5,47.58
46,1,2.5,50.15
46,1,2.5,49.86
47,1,2.5,59.69
47,1,2.5,56.72
47,1,2.5,58.2
48,1,2.5,84
48,1,2.5,84
48,1,2.5,84
50,1,2.5,61.08
50,1,2.5,59.29
50,1,2.5,60.18
52,1,2.5,84
52,1,2.5,84
52,1,2.5,84
53,1,2.5,84
53,1,2.5,84
53,1,2.5,84
54,1,2.5,55.77
54,1,2.5,55.46
54,1,2.5,52.17
56,1,2.5,72.25
56,1,2.5,73.3
56,1,2.5,73.5
57,1,2.5,73.14
57,1,2.5,74.39
57,1,2.5,74.81
59,1,2.5,79.05
59,1,2.5,77.04
59,1,2.5,78.28
60,1,2.5,60.82
60,1,2.5,58.97
60,1,2.5,59.81
61,1,2.5,67.75
61,1,2.5,67.43
61,1,2.5,66.26
62,1,2.5,56.47
62,1,2.5,54.83
62,1,2.5,53.2
63,1,2.5,49.52
63,1,2.5,49.67
63,1,2.5,49.6
64,1,2.5,77.18
64,1,2.5,76.89
64,1,2.5,77.46
66,1,2.5,65.08
66,1,2.5,63.35
66,1,2.5,64.76
67,1,2.5,65.13
67,1,2.5,63.21
67,1,2.5,61.67
69,1,2.5,64.97
69,1,2.5,64.81
69,1,2.5,64.89
71,1,2.5,58.37
71,1,2.5,61.97
71,1,2.5,57.68
73,1,2.5,51.92
73,1,2.5,47.6
73,1,2.5,55.65
74,1,2.5,48.35
74,1,2.5,51.16
74,1,2.5,46.75
76,1,2.5,81.18
76,1,2.5,79.36
76,1,2.5,79.16
77,1,2.5,30.3
77,1,2.5,28.84
77,1,2.5,32.24
78,1,2.5,65.25
78,1,2.5,62.23
78,1,2.5,63.74
79,1,2.5,63.66
79,1,2.5,63.09
79,1,2.5,63.37
80,1,2.5,58.01
80,1,2.5,58.81
80,1,2.5,58.41
81,1,2.5,57.82
81,1,2.5,58.18
81,1,2.5,60.51
82,1,2.5,68.7
82,1,2.5,67.04
82,1,2.5,65.1
91,1,2.5,79.27
91,1,2.5,79.61
91,1,2.5,78.8
92,1,2.5,70.96
92,1,2.5,70.47
92,1,2.5,70.63
95,1,2.5,71.49
95,1,2.5,73.24
95,1,2.5,68.83
97,1,2.5,81.38
97,1,2.5,81.18
97,1,2.5,81.56
98,1,2.5,79.58
98,1,2.5,78.05
98,1,2.5,78.93
100,1,2.5,79.86
100,1,2.5,80.18
100,1,2.5,79.55
101,1,2.5,82.05
101,1,2.5,80.61
101,1,2.5,81.09
102,1,2.5,79.49
102,1,2.5,76.58
102,1,2.5,81.06
104,1,2.5,84
104,1,2.5,84
104,1,2.5,84
105,1,2.5,77.22
105,1,2.5,79.05
105,1,2.5,79.82
108,1,2.5,81.51
108,1,2.5,74.56
108,1,2.5,81.27
111,1,2.5,84
111,1,2.5,84
111,1,2.5,84
116,1,2.5,79.7
116,1,2.5,78.78
116,1,2.5,81.01
124,1,2.5,79.23
124,1,2.5,78.63
124,1,2.5,80.24
126,1,2.5,84
126,1,2.5,84
126,1,2.5,84
128,1,2.5,76.83
128,1,2.5,78.41
128,1,2.5,78.2
129,1,2.5,84
129,1,2.5,84
129,1,2.5,84
134,1,2.5,75.14
134,1,2.5,75.5
134,1,2.5,75.5
135,1,2.5,84
135,1,2.5,84
135,1,2.5,80.26
138,1,2.5,79.45
138,1,2.5,71.95
138,1,2.5,79
140,1,2.5,77.6
140,1,2.5,73.09
140,1,2.5,78.35
151,1,2.5,76.2
151,1,2.5,78.88
151,1,2.5,79.17
152,1,2.5,84
152,1,2.5,84
152,1,2.5,84
162,1,2.5,84
162,1,2.5,84
162,1,2.5,84
168,1,2.5,63.97
168,1,2.5,64.85
168,1,2.5,65.07
169,1,2.5,55.69
169,1,2.5,52.79
169,1,2.5,55.37
170,1,2.5,84
170,1,2.5,84
170,1,2.5,83.34
171,1,2.5,65.65
171,1,2.5,67.31
171,1,2.5,67.6
172,1,2.5,84
172,1,2.5,81.32
172,1,2.5,81.15
173,1,2.5,80.7
173,1,2.5,80.52
173,1,2.5,80.66
174,1,2.5,80.88
174,1,2.5,81.11
174,1,2.5,81.07
175,1,2.5,81.03
175,1,2.5,80.52
175,1,2.5,81.05
176,1,2.5,84
176,1,2.5,84
176,1,2.5,84
177,1,2.5,84
177,1,2.5,84
177,1,2.5,84
178,1,2.5,84
178,1,2.5,84
178,1,2.5,84
179,1,2.5,84
179,1,2.5,84
179,1,2.5,84
180,1,2.5,78.05
180,1,2.5,79.8
180,1,2.5,79.26
181,1,2.5,81.57
181,1,2.5,81.01
181,1,2.5,81.12
182,1,2.5,84
182,1,2.5,84
182,1,2.5,84
183,1,2.5,84
183,1,2.5,84
183,1,2.5,84
184,1,2.5,81.35
184,1,2.5,81.31
184,1,2.5,80.68
185,1,2.5,83.71
185,1,2.5,84
185,1,2.5,83.82
186,1,2.5,81.02
186,1,2.5,81.07
186,1,2.5,81
1,1,5,53.25
1,1,5,50.49
1,1,5,56.87
2,1,5,57.52
2,1,5,57.91
2,1,5,57.71
3,1,5,64.77
3,1,5,65.09
3,1,5,65.42
4,1,5,51.88
4,1,5,55.38
4,1,5,53.63
8,1,5,51.19
8,1,5,52.83
8,1,5,52.34
10,1,5,57.09
10,1,5,59.14
10,1,5,53.11
12,1,5,49.94
12,1,5,45.67
12,1,5,48.8
13,1,5,46.06
13,1,5,47.69
13,1,5,46.87
41,1,5,56.64
41,1,5,54.54
41,1,5,55.59
42,1,5,79.09
42,1,5,80.56
42,1,5,81.22
43,1,5,71.66
43,1,5,70.47
43,1,5,70.24
44,1,5,80.18
44,1,5,78.69
44,1,5,84
46,1,5,47.39
46,1,5,46.85
46,1,5,47.12
47,1,5,58.38
47,1,5,55.19
47,1,5,56.78
48,1,5,74.57
48,1,5,74.25
48,1,5,73.82
50,1,5,55.77
50,1,5,54.24
50,1,5,55
52,1,5,72.11
52,1,5,76.09
52,1,5,79.59
53,1,5,74.21
53,1,5,73.15
53,1,5,75.82
54,1,5,52.33
54,1,5,56.97
54,1,5,56.11
56,1,5,34.46
56,1,5,38.16
56,1,5,38.61
57,1,5,73.43
57,1,5,72.7
57,1,5,75.13
59,1,5,76.64
59,1,5,76.99
59,1,5,75.1
60,1,5,66.41
60,1,5,65.16
60,1,5,65.19
61,1,5,28.33
61,1,5,30.12
61,1,5,23.86
62,1,5,44.63
62,1,5,41.02
62,1,5,42.82
63,1,5,40.87
63,1,5,35.01
63,1,5,37.94
64,1,5,79.32
64,1,5,76.51
64,1,5,74.53
66,1,5,43.02
66,1,5,54.03
66,1,5,53.68
67,1,5,57.63
67,1,5,60.06
67,1,5,56.85
69,1,5,63.32
69,1,5,56.44
69,1,5,59.88
71,1,5,50.12
71,1,5,48.74
71,1,5,49.64
73,1,5,42.68
73,1,5,43.1
73,1,5,45.53
74,1,5,38.32
74,1,5,35.43
74,1,5,36.88
76,1,5,70.88
76,1,5,70.57
76,1,5,69.5
77,1,5,27.75
77,1,5,29.98
77,1,5,27.51
78,1,5,59.82
78,1,5,62.02
78,1,5,60.92
79,1,5,58.27
79,1,5,60.21
79,1,5,61.74
80,1,5,49.1
80,1,5,49.49
80,1,5,45.4
81,1,5,56.94
81,1,5,53.7
81,1,5,52.35
82,1,5,53.28
82,1,5,53.22
82,1,5,53.12
91,1,5,79.33
91,1,5,79.01
91,1,5,79.28
92,1,5,34
92,1,5,34.13
92,1,5,38.8
95,1,5,68.64
95,1,5,70.79
95,1,5,69.52
97,1,5,65.09
97,1,5,65.51
97,1,5,68.79
98,1,5,57.95
98,1,5,57.13
98,1,5,57.38
100,1,5,77.75
100,1,5,78.07
100,1,5,80
101,1,5,74.64
101,1,5,79.11
101,1,5,80.43
102,1,5,54.76
102,1,5,58.45
102,1,5,61.53
104,1,5,62.92
104,1,5,63.04
104,1,5,67.61
105,1,5,78.48
105,1,5,78.91
105,1,5,78.73
108,1,5,78.74
108,1,5,79.62
108,1,5,77.99
111,1,5,74.37
111,1,5,73.26
111,1,5,75.83
116,1,5,79.76
116,1,5,82.23
116,1,5,80.65
124,1,5,79.46
124,1,5,75.03
124,1,5,79.91
126,1,5,72.71
126,1,5,70.87
126,1,5,74.78
128,1,5,71.78
128,1,5,75.18
128,1,5,76.04
129,1,5,67.24
129,1,5,71.73
129,1,5,67.75
134,1,5,71.11
134,1,5,70.31
134,1,5,73.25
135,1,5,84
135,1,5,81.2
135,1,5,81.78
138,1,5,71.02
138,1,5,78.49
138,1,5,74.38
140,1,5,71.25
140,1,5,76.49
140,1,5,74.42
151,1,5,74.23
151,1,5,55.38
151,1,5,63.15
152,1,5,73.13
152,1,5,70.77
152,1,5,71.36
162,1,5,79.62
162,1,5,78.73
162,1,5,81.63
168,1,5,51.79
168,1,5,51.57
168,1,5,51.74
169,1,5,46.54
169,1,5,48.94
169,1,5,49.88
170,1,5,44.78
170,1,5,43.64
170,1,5,42.62
171,1,5,46.46
171,1,5,44.45
171,1,5,44.05
172,1,5,79.28
172,1,5,80.78
172,1,5,80.16
173,1,5,81.25
173,1,5,81.14
173,1,5,81.03
174,1,5,78.97
174,1,5,80.84
174,1,5,80.51
175,1,5,79.22
175,1,5,80.86
175,1,5,79.4
176,1,5,84
176,1,5,84
176,1,5,84
177,1,5,84
177,1,5,84
177,1,5,84
178,1,5,33.18
178,1,5,31.06
178,1,5,34.81
179,1,5,40.86
179,1,5,41.35
179,1,5,44.56
180,1,5,44.54
180,1,5,44.64
180,1,5,44.14
181,1,5,60.42
181,1,5,55.17
181,1,5,58.41
182,1,5,44.27
182,1,5,48.47
182,1,5,43.04
183,1,5,50.38
183,1,5,47.17
183,1,5,46.02
184,1,5,81.05
184,1,5,81.24
184,1,5,80.72
185,1,5,84
185,1,5,84
185,1,5,84
186,1,5,80.81
186,1,5,79.71
186,1,5,81.11
1,1,10,35.69
1,1,10,33.3
1,1,10,34.5
2,1,10,33.87
2,1,10,36.45
2,1,10,35.16
3,1,10,58.69
3,1,10,58.91
3,1,10,55.35
4,1,10,20.75
4,1,10,15.3
4,1,10,18.02
8,1,10,50.09
8,1,10,49.52
8,1,10,50.53
10,1,10,46.73
10,1,10,43.49
10,1,10,45.11
12,1,10,24.54
12,1,10,28.02
12,1,10,26.28
13,1,10,18.68
13,1,10,13.97
13,1,10,17.32
41,1,10,46.1
41,1,10,45.13
41,1,10,45.61
42,1,10,69.99
42,1,10,71.91
42,1,10,70.62
43,1,10,55.83
43,1,10,52.73
43,1,10,54.14
44,1,10,23.91
44,1,10,22.64
44,1,10,20.71
46,1,10,33.43
46,1,10,35.44
46,1,10,30.93
47,1,10,39.05
47,1,10,38.77
47,1,10,38.91
48,1,10,51.43
48,1,10,50.69
48,1,10,52.01
50,1,10,28.39
50,1,10,21.14
50,1,10,24.77
52,1,10,33.76
52,1,10,34.14
52,1,10,36.81
53,1,10,48.11
53,1,10,46.02
53,1,10,50.8
54,1,10,23.43
54,1,10,21.5
54,1,10,21.93
56,1,10,23.56
56,1,10,23.78
56,1,10,21.87
57,1,10,66.88
57,1,10,64.7
57,1,10,67.26
59,1,10,57.85
59,1,10,58.47
59,1,10,57.73
60,1,10,28.23
60,1,10,26.55
60,1,10,29.72
61,1,10,23.48
61,1,10,25.68
61,1,10,29.71
62,1,10,21.1
62,1,10,20.62
62,1,10,20.86
63,1,10,14.81
63,1,10,14.27
63,1,10,14.04
64,1,10,51.21
64,1,10,53.84
64,1,10,54.53
66,1,10,27.13
66,1,10,25.54
66,1,10,29.05
67,1,10,14.71
67,1,10,15.09
67,1,10,14.9
69,1,10,36.45
69,1,10,36.21
69,1,10,36.33
71,1,10,34.81
71,1,10,30.48
71,1,10,33.03
73,1,10,29.9
73,1,10,28.54
73,1,10,27.32
74,1,10,16.15
74,1,10,14.04
74,1,10,15.09
76,1,10,41.19
76,1,10,50.62
76,1,10,46.18
77,1,10,28.34
77,1,10,27.61
77,1,10,27.45
78,1,10,28.83
78,1,10,24.31
78,1,10,26.57
79,1,10,36.33
79,1,10,38.16
79,1,10,37.24
80,1,10,43.14
80,1,10,46.04
80,1,10,40.24
81,1,10,37.08
81,1,10,38.67
81,1,10,35.23
82,1,10,50.33
82,1,10,48.28
82,1,10,52.65
91,1,10,33.35
91,1,10,35.31
91,1,10,33.38
92,1,10,34.51
92,1,10,29.11
92,1,10,28.9
95,1,10,47.91
95,1,10,41.5
95,1,10,46.16
97,1,10,64.14
97,1,10,63.45
97,1,10,64.14
98,1,10,49
98,1,10,50.77
98,1,10,47.23
100,1,10,43.67
100,1,10,41.13
100,1,10,45.4
101,1,10,74.63
101,1,10,70.49
101,1,10,76.13
102,1,10,60.99
102,1,10,62.69
102,1,10,63.76
104,1,10,52.16
104,1,10,53.95
104,1,10,56.72
105,1,10,55.62
105,1,10,56.42
105,1,10,61.24
108,1,10,47.07
108,1,10,50.77
108,1,10,49.22
111,1,10,73.92
111,1,10,73.26
111,1,10,73.74
116,1,10,58.54
116,1,10,57.44
116,1,10,59.4
124,1,10,34.55
124,1,10,32.53
124,1,10,35.15
126,1,10,21.29
126,1,10,20.21
126,1,10,21.58
128,1,10,26.41
128,1,10,26.93
128,1,10,29.99
129,1,10,59.64
129,1,10,52.65
129,1,10,55.14
134,1,10,39.02
134,1,10,33.69
134,1,10,39.08
135,1,10,62.61
135,1,10,67.39
135,1,10,69.5
138,1,10,70.93
138,1,10,69.36
138,1,10,69.95
140,1,10,56.83
140,1,10,55.64
140,1,10,55.47
151,1,10,58.28
151,1,10,56.5
151,1,10,52.93
152,1,10,51.16
152,1,10,51.79
152,1,10,51.5
162,1,10,67.23
162,1,10,54.39
162,1,10,63.75
168,1,10,52.7
168,1,10,52.18
168,1,10,50.16
169,1,10,25.12
169,1,10,22.41
169,1,10,21.92
170,1,10,22.21
170,1,10,23.43
170,1,10,22.1
171,1,10,25.56
171,1,10,22.52
171,1,10,28.99
172,1,10,77.99
172,1,10,78.65
172,1,10,78.63
173,1,10,80.01
173,1,10,80.08
173,1,10,79.95
174,1,10,79.89
174,1,10,80.31
174,1,10,79.64
175,1,10,79.91
175,1,10,80.09
175,1,10,79.74
176,1,10,80.83
176,1,10,77.28
176,1,10,79.33
177,1,10,80.75
177,1,10,79.37
177,1,10,80.1
178,1,10,27.99
178,1,10,26.08
178,1,10,26.11
179,1,10,24.75
179,1,10,26.66
179,1,10,28.52
180,1,10,27.81
180,1,10,26.76
180,1,10,24.38
181,1,10,23.18
181,1,10,22.39
181,1,10,23.13
182,1,10,12.48
182,1,10,12.24
182,1,10,13
183,1,10,13.46
183,1,10,14.19
183,1,10,17.75
184,1,10,79.82
184,1,10,80.34
184,1,10,80.81
185,1,10,78.06
185,1,10,84
185,1,10,80.86
186,1,10,77.38
186,1,10,78.71
186,1,10,79.67
1,1,25,25.55
1,1,25,27
1,1,25,26.27
2,1,25,25.73
2,1,25,19.64
2,1,25,22.68
3,1,25,24.42
3,1,25,33.63
3,1,25,28.06
4,1,25,15.63
4,1,25,19.35
4,1,25,17.49
8,1,25,37.92
8,1,25,38.28
8,1,25,32.73
10,1,25,42.43
10,1,25,41.92
10,1,25,42.18
12,1,25,13.62
12,1,25,16.82
12,1,25,18.22
13,1,25,13.97
13,1,25,15.27
13,1,25,14.62
41,1,25,15.62
41,1,25,14.85
41,1,25,15.23
42,1,25,23.07
42,1,25,25.04
42,1,25,27.8
43,1,25,44.28
43,1,25,44.72
43,1,25,44.05
44,1,25,16.19
44,1,25,18.46
44,1,25,17.49
46,1,25,21.44
46,1,25,19.36
46,1,25,20.4
47,1,25,28.57
47,1,25,31.42
47,1,25,30
48,1,25,47.86
48,1,25,48.11
48,1,25,49.34
50,1,25,16.13
50,1,25,14.86
50,1,25,15.49
52,1,25,17.37
52,1,25,17.44
52,1,25,22.57
53,1,25,24.09
53,1,25,25
53,1,25,25.72
54,1,25,16.41
54,1,25,18.04
54,1,25,17.32
56,1,25,14.47
56,1,25,18.06
56,1,25,14.39
57,1,25,18.16
57,1,25,19.14
57,1,25,15.42
59,1,25,42.37
59,1,25,36.43
59,1,25,35.19
60,1,25,19.11
60,1,25,19.9
60,1,25,21.66
61,1,25,16.45
61,1,25,17.66
61,1,25,23.1
62,1,25,10.93
62,1,25,14.48
62,1,25,12.71
63,1,25,12.54
63,1,25,15.29
63,1,25,13.91
64,1,25,32.05
64,1,25,33.91
64,1,25,36.35
66,1,25,19.95
66,1,25,19.69
66,1,25,19.66
67,1,25,12.23
67,1,25,14.52
67,1,25,13.37
69,1,25,19.96
69,1,25,23.21
69,1,25,21.58
71,1,25,14.73
71,1,25,15.92
71,1,25,19.75
73,1,25,16.11
73,1,25,13.27
73,1,25,14.88
74,1,25,15.88
74,1,25,13.68
74,1,25,14.78
76,1,25,37.67
76,1,25,40.39
76,1,25,38.18
77,1,25,21.88
77,1,25,23.73
77,1,25,21.87
78,1,25,25.07
78,1,25,27.92
78,1,25,23.99
79,1,25,22.62
79,1,25,24.14
79,1,25,21.38
80,1,25,17.37
80,1,25,15.92
80,1,25,19.33
81,1,25,23.77
81,1,25,26.99
81,1,25,26.2
82,1,25,20.18
82,1,25,20.57
82,1,25,21.45
91,1,25,21.17
91,1,25,23.23
91,1,25,22.06
92,1,25,26.27
92,1,25,29.17
92,1,25,20
95,1,25,18.04
95,1,25,17.79
95,1,25,16.49
97,1,25,33.25
97,1,25,30.07
97,1,25,36.43
98,1,25,22.2
98,1,25,23.06
98,1,25,25.66
100,1,25,24.17
100,1,25,20.48
100,1,25,23.97
101,1,25,34.73
101,1,25,31.29
101,1,25,34.99
102,1,25,34.6
102,1,25,36.62
102,1,25,35.81
104,1,25,26.02
104,1,25,22.47
104,1,25,22.27
105,1,25,17.07
105,1,25,18.67
105,1,25,19.21
108,1,25,19.03
108,1,25,21.99
108,1,25,22.58
111,1,25,36.57
111,1,25,38.79
111,1,25,35.8
116,1,25,31.27
116,1,25,29.8
116,1,25,30.28
124,1,25,17.3
124,1,25,19.72
124,1,25,17.07
126,1,25,16.07
126,1,25,11.74
126,1,25,11.35
128,1,25,20.39
128,1,25,21.82
128,1,25,24.35
129,1,25,36.62
