ID,experimental_replicate,concentration,growth
138,1,10,9
138,1,10,10.13
138,1,10,8.9
140,1,10,25.01
140,1,10,25.23
140,1,10,23.36
151,1,10,7.03
151,1,10, 
151,1,10,7.65
152,1,10,37.59
152,1,10,35.71
152,1,10,34.2
162,1,10,34.31
162,1,10,37.83
162,1,10,28.18
168,1,10,31.06
168,1,10,34.86
168,1,10,32.85
169,1,10,54.17
169,1,10,53.21
169,1,10,47.8
170,1,10,46.47
170,1,10,52.19
170,1,10,46.16
171,1,10,52.08
171,1,10,51.45
171,1,10,52.69
172,1,10,27.6
172,1,10,26.69
172,1,10,24.48
173,1,10,23.2
173,1,10,22.9
173,1,10,21.75
174,1,10,23.23
174,1,10,26.39
174,1,10,23.21
175,1,10,24.8
175,1,10,24.03
175,1,10,22.46
176,1,10,27.77
176,1,10,25.99
176,1,10,25.2
177,1,10,23.35
177,1,10,24.95
177,1,10,23.18
178,1,10,37.63
178,1,10,43.54
178,1,10,38.58
179,1,10,52.88
179,1,10,50.91
179,1,10,51.68
180,1,10,41.58
180,1,10,43.65
180,1,10,44.79
181,1,10,54.19
181,1,10,50.47
181,1,10,52.61
182,1,10,48
182,1,10,49.22
182,1,10,44.65
183,1,10,32.83
183,1,10,36.51
183,1,10,34.41
184,1,10,30.42
184,1,10,31.57
184,1,10,24.23
185,1,10,27.94
185,1,10,25.71
185,1,10,28.25
186,1,10,27.22
186,1,10,28.79
186,1,10,25.3
